SampleEvent,X.x,Sample.Event.Particle.Data.Sheet,Survey,Date,Site,Rep,Time_Starting,Time_Ending,Coord_Starting_Y,Coord_Starting_X,Coord_Ending_Y,Coord_Ending_X,Distance_Km,Speed_Kts,FlowMeter_Starting,FlowMeter_Ending,Total_FlowMeter,Total_Water_Sampled_m3,Total_Water_Sampled_liter,Air_T_degC,Water_T_degC,Wind_Speed_ms,Precipitation_WkBefore_inch,Tidal_Period,Tidal_Height_ft,Time_After_Tidal_Change,Surveyors,Sampling_Vessel,Season,X.y,SampleType,SampleCode,MeshSize,Slide.Filter..,UniqueS_ID,UniqueP_ID,Date.photographed,Slide.cell.coordinates,Shape.Category,Shape.sub.cat.,Particle.Texture,Color,L..um.,W..um.,Image_name,Spectra_name,material_ID,Additive_ID,Match_Proportion_Polymer,Match_Proportion_Additive,Library_used,Notes,Melt.Test,Identification..plastic..organic..other.,Slide.coordinates,"Identification..plastic..organic..other. == ""Plastic""",Particles/m3
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,182,NS,CPO_3-1_NS,330,1,CPO_3-1_NS_330_1,CPO_3-1_NS_330_1_Y,6/15/21,Y,Fragment,Rounded/Sub-rounded,NA,Black,607.666,469.622,CPO_3-1_NS_330_1_Y,CPO_3-1_NS_330_1_Y_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,209,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_B,6/15/21,B,Fragment,Rounded/Sub-rounded,NA,White,968.791,586.078,CPO_3-1_NS_330_3_B,CPO_3-1_NS_330_3_B_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,171,NS,CPO_3-1_NS,330,1,CPO_3-1_NS_330_1,CPO_3-1_NS_330_1_N,6/15/21,N,Fragment,Rounded/Sub-rounded,NA,Blue,261.812,147.103,CPO_3-1_NS_330_1_N,CPO_3-1_NS_330_1_N_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,172,NS,CPO_3-1_NS,330,1,CPO_3-1_NS_330_1,CPO_3-1_NS_330_1_O,6/15/21,O,Fragment,Film,NA,Tan/Beige,640.262,660.505,CPO_3-1_NS_330_1_O,CPO_3-1_NS_330_1_O_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,212,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_E,6/15/21,E,Fragment,Angular/Sub-angular,NA,White,555.025,492.618,CPO_3-1_NS_330_3_E,CPO_3-1_NS_330_3_E_SP,NA,PE,NA,87.6,PKRL,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,213,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_F,6/15/21,F,Fragment,Rounded/Sub-rounded,NA,White,727.098,1175.485,CPO_3-1_NS_330_3_F,CPO_3-1_NS_330_3_F_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,214,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_G,6/15/21,G,Fragment,Film,NA,Clear,2284.545,1389.627,CPO_3-1_NS_330_3_G,CPO_3-1_NS_330_3_G_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,215,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_H,6/15/21,H,Fragment,Angular/Sub-angular,NA,White,778.507,418.774,CPO_3-1_NS_330_3_H,CPO_3-1_NS_330_3_H_SP,NA,PE,NA,79.74,PKRL,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,216,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_I,6/15/21,I,Fragment,Rounded/Sub-rounded,NA,Clear,957.942,338.085,CPO_3-1_NS_330_3_I,CPO_3-1_NS_330_3_I_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,217,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_J,6/15/21,J,Fragment,Angular/Sub-angular,NA,White,669.101,302.496,CPO_3-1_NS_330_3_J,CPO_3-1_NS_330_3_J_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,218,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_K,6/15/21,K,Fragment,Rounded/Sub-rounded,NA,White,1086.68,820.443,CPO_3-1_NS_330_3_K,CPO_3-1_NS_330_3_K_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,184,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_B,6/15/21,B,Fragment,Angular/Sub-angular,NA,White,1425.177,623.55,CPO_3-1_NS_330_2_B,CPO_3-1_NS_330_2_B_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,185,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_C,6/15/21,C,Fragment,Angular/Sub-angular,NA,Red,546.345,462.609,CPO_3-1_NS_330_2_C,CPO_3-1_NS_330_2_C_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,195,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_M,6/15/21,M,Fragment,Film,NA,Clear,3371.754,987.083,CPO_3-1_NS_330_2_M,CPO_3-1_NS_330_2_M_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,183,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_A,6/15/21,A,Fragment,Rounded/Sub-rounded,NA,White,1340.444,742.964,CPO_3-1_NS_330_2_A,CPO_3-1_NS_330_2_A_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,230,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_W,6/15/21,W,Fiber,Single fiber,NA,Blue,9902.777,25.777,CPO_3-1_NS_330_3_W,CPO_3-1_NS_330_3_W_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,196,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_N,6/15/21,N,Fragment,Film,NA,Clear,684.672,687.66,CPO_3-1_NS_330_2_N,CPO_3-1_NS_330_2_N_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,223,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_P,6/15/21,P,Fragment,Angular/Sub-angular,NA,White,758.115,1101.662,CPO_3-1_NS_330_3_P,CPO_3-1_NS_330_3_P_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,225,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_R,6/15/21,R,Fragment,Angular/Sub-angular,NA,White,858.3311,504.02,CPO_3-1_NS_330_3_R,CPO_3-1_NS_330_3_R_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,199,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_Q,6/15/21,Q,Fragment,Film,NA,Clear,1168.33,859.05,CPO_3-1_NS_330_2_Q,CPO_3-1_NS_330_2_Q_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,211,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_D,6/15/21,D,Fragment,Rounded/Sub-rounded,NA,White,1150.761,417.859,CPO_3-1_NS_330_3_D,CPO_3-1_NS_330_3_D_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,197,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_O,6/15/21,O,Fragment,Angular/Sub-angular,NA,Clear,939.168,384.322,CPO_3-1_NS_330_2_O,CPO_3-1_NS_330_2_O_SP,NA,PE,NA,89.3,PKRL,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,198,NS,CPO_3-1_NS,330,2,CPO_3-1_NS_330_2,CPO_3-1_NS_330_2_P,6/15/21,P,Fragment,Film,NA,Clear,1100.51,907.225,CPO_3-1_NS_330_2_P,CPO_3-1_NS_330_2_P_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,210,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_C,6/15/21,C,Fragment,Film,NA,Clear,801.65,1024.884,CPO_3-1_NS_330_3_C,CPO_3-1_NS_330_3_C_SP,NA,PE,NA,85.11,PKRL,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,222,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_O,6/15/21,O,Fragment,Angular/Sub-angular,NA,White,1057.962,765.252,CPO_3-1_NS_330_3_O,CPO_3-1_NS_330_3_O_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-1,15,CPO_3-1,3,5/12/21,CPO,1,10:13:00,10:23:00,41.72479,-71.34487,41.72997,-71.35047,0.7401,3,54885,58419,3534,134.00928,134009.28,13.15,10.65,4.75,NA,ebb,3.1,1:03:00,"RMD, KN, HH, CM",Maritime Skiff,Spring,221,NS,CPO_3-1_NS,330,3,CPO_3-1_NS_330_3,CPO_3-1_NS_330_3_N,6/15/21,N,Fragment,Rounded/Sub-rounded,NA,Clear,1608.974,1105.659,CPO_3-1_NS_330_3_N,CPO_3-1_NS_330_3_N_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.485041036
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,283,NS,CPO_3-2_NS,330,2,CPO_3-2_NS_330_2,CPO_3-2_NS_330_2_Y,6/9/21,Y,Fragment,Angular/Sub-angular,NA,White,230.898,279.614,CPO_3-2_NS_330_2_Y,CPO_3-2_NS_330_2_Y_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,270,NS,CPO_3-2_NS,330,2,CPO_3-2_NS_330_2,CPO_3-2_NS_330_2_L,6/9/21,L,Fragment,Film,NA,Clear,1632.829,601.824,CPO_3-2_NS_330_2_L,CPO_3-2_NS_330_2_L_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,271,NS,CPO_3-2_NS,330,2,CPO_3-2_NS_330_2,CPO_3-2_NS_330_2_M,6/9/21,M,Fragment,Rounded/Sub-rounded,NA,Clear,458.117,267.263,CPO_3-2_NS_330_2_M,CPO_3-2_NS_330_2_M_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,287,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_D,6/9/21,D,Fragment,Rounded/Sub-rounded,NA,Blue,280.128,155.344,CPO_3-2_NS_330_3_D,CPO_3-2_NS_330_3_D_SP,PE,NA,87.95,NA,PKRL,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,284,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_A,6/9/21,A,Fragment,Rounded/Sub-rounded,NA,White,391.207,254.503,CPO_3-2_NS_330_3_A,CPO_3-2_NS_330_3_A_SP,PE,NA,91.93,NA,SLOPP,Cropped to remove fluorescence below 1000 rel cm-1,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,285,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_B,6/9/21,B,Fragment,Rounded/Sub-rounded,NA,Blue,471.706,329.118,CPO_3-2_NS_330_3_B,CPO_3-2_NS_330_3_B_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,282,NS,CPO_3-2_NS,330,2,CPO_3-2_NS_330_2,CPO_3-2_NS_330_2_X,6/9/21,X,Fragment,Angular/Sub-angular,NA,Black,644.527,432.851,CPO_3-2_NS_330_2_X,CPO_3-2_NS_330_2_X_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,299,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_P,6/9/21,P,Fragment,Rounded/Sub-rounded,NA,White,443.859,324.374,CPO_3-2_NS_330_3_P,CPO_3-2_NS_330_3_P_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,306,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_W,6/9/21,W,Fragment,Rounded/Sub-rounded,NA,Black,435.408,190.325,CPO_3-2_NS_330_3_W,CPO_3-2_NS_330_3_W_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,289,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_F,6/9/21,F,Fragment,Rounded/Sub-rounded,NA,Brown,645.839,241.166,CPO_3-2_NS_330_3_F,CPO_3-2_NS_330_3_F_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,286,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_C,6/9/21,C,Fiber,Single fiber,NA,Red,459.739,187.167,CPO_3-2_NS_330_3_C,CPO_3-2_NS_330_3_C_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,303,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_T,6/9/21,T,Bead,Grain,NA,White,254.247,243.495,CPO_3-2_NS_330_3_T,CPO_3-2_NS_330_3_T_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,300,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_Q,6/9/21,Q,Fragment,Rounded/Sub-rounded,NA,Grey,196.361,204.532,CPO_3-2_NS_330_3_Q,CPO_3-2_NS_330_3_Q_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,301,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_R,6/9/21,R,Fragment,Rounded/Sub-rounded,NA,White,466.005,343.632,CPO_3-2_NS_330_3_R,CPO_3-2_NS_330_3_R_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,298,NS,CPO_3-2_NS,330,3,CPO_3-2_NS_330_3,CPO_3-2_NS_330_3_O,6/9/21,O,Fragment,Rounded/Sub-rounded,NA,Blue,445.137,292.777,CPO_3-2_NS_330_3_O,CPO_3-2_NS_330_3_O_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
CPO_3-2,16,CPO_3-2,3,5/13/21,CPO,2,11:21:00,11:31:00,41.72587,-71.34583,41.71926,-71.34156,0.816,3,76649,79018,2369,89.83248,89832.48,14.3,11.2,4.25,NA,ebb,2.71,1:35:00,"RMD, KN, HH, JC",Maritime Skiff,Spring,257,NS,CPO_3-2_NS,330,1,CPO_3-2_NS_330_1,CPO_3-2_NS_330_1_X,6/9/21,X,Fragment,Rounded/Sub-rounded,NA,White,1584.297,814.504,CPO_3-2_NS_330_1_X,CPO_3-2_NS_330_1_X_SP,NA,NA,NA,NA,NA,NA,Y,Plastic,NA,TRUE,0.712437194
